211.4,2020-07-22 10:51:57
211.4,2020-07-22 10:51:58
211.45,2020-07-22 10:51:59
211.45,2020-07-22 10:52:00
211.45,2020-07-22 10:52:01
211.4,2020-07-22 10:52:01
211.45,2020-07-22 10:52:04
211.45,2020-07-22 10:52:05
211.45,2020-07-22 10:52:06
211.45,2020-07-22 10:52:07
211.45,2020-07-22 10:52:08
211.4,2020-07-22 10:52:09
211.45,2020-07-22 10:52:10
211.45,2020-07-22 10:52:11
211.45,2020-07-22 10:52:12
211.45,2020-07-22 10:52:13
211.45,2020-07-22 10:52:14
211.45,2020-07-22 10:52:15
211.45,2020-07-22 10:52:16
211.4,2020-07-22 10:52:17
211.4,2020-07-22 10:52:17
211.4,2020-07-22 10:52:19
211.4,2020-07-22 10:52:20
211.5,2020-07-22 10:52:21
211.5,2020-07-22 10:52:21
211.45,2020-07-22 10:52:22
211.45,2020-07-22 10:52:22
211.45,2020-07-22 10:52:23
211.55,2020-07-22 10:52:24
211.55,2020-07-22 10:52:25
211.55,2020-07-22 10:52:26
211.45,2020-07-22 10:52:26
211.45,2020-07-22 10:52:27
211.45,2020-07-22 10:52:28
211.45,2020-07-22 10:52:29
211.45,2020-07-22 10:52:30
211.55,2020-07-22 10:52:30
211.55,2020-07-22 10:52:31
211.55,2020-07-22 10:52:31
211.6,2020-07-22 10:52:32
211.6,2020-07-22 10:52:33
211.5,2020-07-22 10:52:34
211.5,2020-07-22 10:52:36
211.65,2020-07-22 10:52:36
211.65,2020-07-22 10:52:38
211.65,2020-07-22 10:52:38
211.65,2020-07-22 10:52:39
211.65,2020-07-22 10:52:40
211.65,2020-07-22 10:52:41
211.65,2020-07-22 10:52:43
211.65,2020-07-22 10:52:44
211.65,2020-07-22 10:52:44
211.65,2020-07-22 10:52:44
211.65,2020-07-22 10:52:45
211.65,2020-07-22 10:52:46
211.65,2020-07-22 10:52:47
211.65,2020-07-22 10:52:48
211.65,2020-07-22 10:52:50
211.55,2020-07-22 10:52:50
211.55,2020-07-22 10:52:51
211.55,2020-07-22 10:52:51
211.55,2020-07-22 10:52:52
211.5,2020-07-22 10:52:53
211.5,2020-07-22 10:52:53
211.5,2020-07-22 10:52:54
211.5,2020-07-22 10:52:54
211.5,2020-07-22 10:52:55
211.5,2020-07-22 10:52:56
211.5,2020-07-22 10:52:56
211.5,2020-07-22 10:52:57
211.5,2020-07-22 10:52:59
211.5,2020-07-22 10:52:59
211.5,2020-07-22 10:53:00
211.5,2020-07-22 10:53:01
211.5,2020-07-22 10:53:02
211.5,2020-07-22 10:53:03
211.5,2020-07-22 10:53:04
211.5,2020-07-22 10:53:05
211.55,2020-07-22 10:53:05
211.55,2020-07-22 10:53:05
211.55,2020-07-22 10:53:06
211.55,2020-07-22 10:53:07
211.55,2020-07-22 10:53:09
211.55,2020-07-22 10:53:10
211.55,2020-07-22 10:53:11
211.55,2020-07-22 10:53:12
211.55,2020-07-22 10:53:14
211.5,2020-07-22 10:53:15
211.5,2020-07-22 10:53:15
211.5,2020-07-22 10:53:16
211.55,2020-07-22 10:53:16
211.5,2020-07-22 10:53:17
211.5,2020-07-22 10:53:18
211.45,2020-07-22 10:53:19
211.5,2020-07-22 10:53:20
211.5,2020-07-22 10:53:20
211.5,2020-07-22 10:53:21
211.4,2020-07-22 10:53:22
211.3,2020-07-22 10:53:23
211.3,2020-07-22 10:53:25
211.5,2020-07-22 10:53:26
211.5,2020-07-22 10:53:26
211.5,2020-07-22 10:53:27
211.6,2020-07-22 10:53:28
211.6,2020-07-22 10:53:29
211.45,2020-07-22 10:53:31
211.45,2020-07-22 10:53:32
211.45,2020-07-22 10:53:33
211.6,2020-07-22 10:53:33
211.6,2020-07-22 10:53:34
211.45,2020-07-22 10:53:35
211.5,2020-07-22 10:53:36
211.5,2020-07-22 10:53:36
211.5,2020-07-22 10:53:37
211.5,2020-07-22 10:53:38
211.5,2020-07-22 10:53:39
211.5,2020-07-22 10:53:40
211.45,2020-07-22 10:53:41
211.45,2020-07-22 10:53:41
211.45,2020-07-22 10:53:42
211.45,2020-07-22 10:53:43
211.45,2020-07-22 10:53:43
211.45,2020-07-22 10:53:45
211.5,2020-07-22 10:53:46
211.5,2020-07-22 10:53:47
211.5,2020-07-22 10:53:47
211.5,2020-07-22 10:53:48
211.5,2020-07-22 10:53:48
211.5,2020-07-22 10:53:49
211.5,2020-07-22 10:53:51
211.5,2020-07-22 10:53:51
211.5,2020-07-22 10:53:52
211.5,2020-07-22 10:53:53
211.5,2020-07-22 10:53:53
211.5,2020-07-22 10:53:54
211.5,2020-07-22 10:53:55
211.5,2020-07-22 10:53:56
211.5,2020-07-22 10:53:57
211.5,2020-07-22 10:53:57
211.6,2020-07-22 10:53:58
211.6,2020-07-22 10:53:59
211.65,2020-07-22 10:54:00
211.65,2020-07-22 10:54:02
211.65,2020-07-22 10:54:03
211.65,2020-07-22 10:54:03
211.65,2020-07-22 10:54:04
211.65,2020-07-22 10:54:06
211.55,2020-07-22 10:54:06
211.55,2020-07-22 10:54:07
211.55,2020-07-22 10:54:08
211.7,2020-07-22 10:54:08
211.55,2020-07-22 10:54:08
211.55,2020-07-22 10:54:09
211.65,2020-07-22 10:54:10
211.65,2020-07-22 10:54:11
211.65,2020-07-22 10:54:12
211.65,2020-07-22 10:54:13
211.55,2020-07-22 10:54:14
211.55,2020-07-22 10:54:15
211.55,2020-07-22 10:54:16
211.55,2020-07-22 10:54:16
211.55,2020-07-22 10:54:17
211.55,2020-07-22 10:54:17
211.55,2020-07-22 10:54:18
211.55,2020-07-22 10:54:19
211.55,2020-07-22 10:54:20
211.55,2020-07-22 10:54:21
211.55,2020-07-22 10:54:22
211.5,2020-07-22 10:54:22
211.5,2020-07-22 10:54:23
211.5,2020-07-22 10:54:24
211.5,2020-07-22 10:54:25
211.4,2020-07-22 10:54:26
211.45,2020-07-22 10:54:27
211.45,2020-07-22 10:54:28
211.4,2020-07-22 10:54:29
211.4,2020-07-22 10:54:29
211.4,2020-07-22 10:54:31
211.4,2020-07-22 10:54:32
211.4,2020-07-22 10:54:32
211.45,2020-07-22 10:54:33
211.45,2020-07-22 10:54:34
211.45,2020-07-22 10:54:35
211.45,2020-07-22 10:54:36
211.5,2020-07-22 10:54:37
211.5,2020-07-22 10:54:37
211.5,2020-07-22 10:54:38
211.5,2020-07-22 10:54:39
211.4,2020-07-22 10:54:41
211.4,2020-07-22 10:54:41
211.4,2020-07-22 10:54:42
211.5,2020-07-22 10:54:42
211.4,2020-07-22 10:54:43
211.45,2020-07-22 10:54:43
211.45,2020-07-22 10:54:44
211.45,2020-07-22 10:54:45
211.45,2020-07-22 10:54:46
211.35,2020-07-22 10:54:46
211.4,2020-07-22 10:54:47
211.4,2020-07-22 10:54:48
211.4,2020-07-22 10:54:49
211.4,2020-07-22 10:54:52
211.4,2020-07-22 10:54:53
211.4,2020-07-22 10:54:54
211.3,2020-07-22 10:54:54
211.3,2020-07-22 10:54:55
211.4,2020-07-22 10:54:57
211.3,2020-07-22 10:54:57
211.3,2020-07-22 10:54:59
211.3,2020-07-22 10:55:00
211.3,2020-07-22 10:55:01
211.3,2020-07-22 10:55:01
211.3,2020-07-22 10:55:02
211.3,2020-07-22 10:55:02
211.35,2020-07-22 10:55:03
211.2,2020-07-22 10:55:04
211.25,2020-07-22 10:55:05
211.25,2020-07-22 10:55:06
211.25,2020-07-22 10:55:07
211.25,2020-07-22 10:55:08
211.25,2020-07-22 10:55:10
211.2,2020-07-22 10:55:10
211.2,2020-07-22 10:55:11
211.2,2020-07-22 10:55:12
211.2,2020-07-22 10:55:13
211.2,2020-07-22 10:55:14
211.2,2020-07-22 10:55:15
211.2,2020-07-22 10:55:15
211.25,2020-07-22 10:55:16
211.2,2020-07-22 10:55:17
211.2,2020-07-22 10:55:17
211.2,2020-07-22 10:55:20
210.8,2020-07-22 10:55:20
210.8,2020-07-22 10:55:21
210.8,2020-07-22 10:55:21
210.9,2020-07-22 10:55:22
210.95,2020-07-22 10:55:23
210.95,2020-07-22 10:55:24
210.9,2020-07-22 10:55:24
210.9,2020-07-22 10:55:25
210.9,2020-07-22 10:55:26
210.9,2020-07-22 10:55:27
211.0,2020-07-22 10:55:28
211.0,2020-07-22 10:55:28
211.0,2020-07-22 10:55:29
211.0,2020-07-22 10:55:31
211.0,2020-07-22 10:55:32
211.0,2020-07-22 10:55:32
211.0,2020-07-22 10:55:33
210.9,2020-07-22 10:55:33
210.9,2020-07-22 10:55:34
211.0,2020-07-22 10:55:35
210.9,2020-07-22 10:55:36
210.9,2020-07-22 10:55:36
210.9,2020-07-22 10:55:37
210.9,2020-07-22 10:55:38
210.9,2020-07-22 10:55:39
210.9,2020-07-22 10:55:40
210.9,2020-07-22 10:55:40
210.9,2020-07-22 10:55:41
211.0,2020-07-22 10:55:41
211.05,2020-07-22 10:55:42
211.0,2020-07-22 10:55:43
211.0,2020-07-22 10:55:44
211.0,2020-07-22 10:55:45
211.0,2020-07-22 10:55:46
210.9,2020-07-22 10:55:47
210.9,2020-07-22 10:55:47
210.9,2020-07-22 10:55:48
210.9,2020-07-22 10:55:49
211.0,2020-07-22 10:55:50
211.05,2020-07-22 10:55:50
211.05,2020-07-22 10:55:51
211.0,2020-07-22 10:55:52
210.9,2020-07-22 10:55:53
210.9,2020-07-22 10:55:54
211.0,2020-07-22 10:55:54
211.0,2020-07-22 10:55:56
211.0,2020-07-22 10:55:57
211.0,2020-07-22 10:55:58
211.0,2020-07-22 10:55:59
210.9,2020-07-22 10:56:00
211.0,2020-07-22 10:56:00
210.9,2020-07-22 10:56:02
211.05,2020-07-22 10:56:03
211.05,2020-07-22 10:56:03
211.05,2020-07-22 10:56:04
210.9,2020-07-22 10:56:05
211.0,2020-07-22 10:56:05
211.0,2020-07-22 10:56:07
211.0,2020-07-22 10:56:08
211.0,2020-07-22 10:56:08
211.0,2020-07-22 10:56:09
211.0,2020-07-22 10:56:09
211.0,2020-07-22 10:56:10
211.0,2020-07-22 10:56:11
211.0,2020-07-22 10:56:13
211.0,2020-07-22 10:56:13
211.0,2020-07-22 10:56:14
211.0,2020-07-22 10:56:15
211.1,2020-07-22 10:56:15
211.1,2020-07-22 10:56:16
211.0,2020-07-22 10:56:17
211.0,2020-07-22 10:56:18
211.15,2020-07-22 10:56:20
211.15,2020-07-22 10:56:20
211.15,2020-07-22 10:56:21
211.15,2020-07-22 10:56:21
211.15,2020-07-22 10:56:23
211.0,2020-07-22 10:56:23
211.0,2020-07-22 10:56:24
211.1,2020-07-22 10:56:25
211.1,2020-07-22 10:56:26
211.0,2020-07-22 10:56:28
211.0,2020-07-22 10:56:29
211.0,2020-07-22 10:56:30
211.0,2020-07-22 10:56:31
211.0,2020-07-22 10:56:31
211.0,2020-07-22 10:56:32
211.1,2020-07-22 10:56:33
211.1,2020-07-22 10:56:34
211.1,2020-07-22 10:56:34
211.1,2020-07-22 10:56:35
211.1,2020-07-22 10:56:36
211.0,2020-07-22 10:56:36
211.0,2020-07-22 10:56:37
211.0,2020-07-22 10:56:38
211.0,2020-07-22 10:56:39
211.0,2020-07-22 10:56:40
211.0,2020-07-22 10:56:40
211.15,2020-07-22 10:56:41
211.15,2020-07-22 10:56:42
211.15,2020-07-22 10:56:42
211.15,2020-07-22 10:56:43
211.15,2020-07-22 10:56:44
211.1,2020-07-22 10:56:44
211.1,2020-07-22 10:56:45
211.1,2020-07-22 10:56:45
211.1,2020-07-22 10:56:47
211.1,2020-07-22 10:56:47
211.1,2020-07-22 10:56:48
211.1,2020-07-22 10:56:49
211.1,2020-07-22 10:56:50
211.1,2020-07-22 10:56:51
211.05,2020-07-22 10:56:51
211.1,2020-07-22 10:56:53
211.1,2020-07-22 10:56:53
211.1,2020-07-22 10:56:54
211.1,2020-07-22 10:56:55
211.1,2020-07-22 10:56:56
211.1,2020-07-22 10:56:56
211.15,2020-07-22 10:56:56
211.1,2020-07-22 10:56:57
211.1,2020-07-22 10:56:58
211.15,2020-07-22 10:56:59
211.15,2020-07-22 10:56:59
211.15,2020-07-22 10:57:00
211.15,2020-07-22 10:57:01
211.15,2020-07-22 10:57:01
211.15,2020-07-22 10:57:02
211.15,2020-07-22 10:57:03
211.15,2020-07-22 10:57:04
211.1,2020-07-22 10:57:04
211.1,2020-07-22 10:57:05
211.1,2020-07-22 10:57:06
211.1,2020-07-22 10:57:07
211.1,2020-07-22 10:57:08
211.0,2020-07-22 10:57:09
211.15,2020-07-22 10:57:09
211.15,2020-07-22 10:57:10
211.15,2020-07-22 10:57:10
211.15,2020-07-22 10:57:11
211.1,2020-07-22 10:57:12
211.1,2020-07-22 10:57:13
211.1,2020-07-22 10:57:13
211.1,2020-07-22 10:57:14
211.1,2020-07-22 10:57:15
211.1,2020-07-22 10:57:16
211.1,2020-07-22 10:57:17
211.1,2020-07-22 10:57:18
211.1,2020-07-22 10:57:18
211.1,2020-07-22 10:57:19
211.1,2020-07-22 10:57:20
211.1,2020-07-22 10:57:20
211.1,2020-07-22 10:57:21
211.1,2020-07-22 10:57:21
211.1,2020-07-22 10:57:22
211.1,2020-07-22 10:57:23
211.1,2020-07-22 10:57:24
211.1,2020-07-22 10:57:26
211.15,2020-07-22 10:57:26
211.15,2020-07-22 10:57:27
211.15,2020-07-22 10:57:27
211.15,2020-07-22 10:57:28
211.15,2020-07-22 10:57:29
211.15,2020-07-22 10:57:30
211.1,2020-07-22 10:57:31
211.1,2020-07-22 10:57:31
211.1,2020-07-22 10:57:32
211.1,2020-07-22 10:57:33
211.1,2020-07-22 10:57:34
211.1,2020-07-22 10:57:34
211.1,2020-07-22 10:57:35
211.1,2020-07-22 10:57:36
211.1,2020-07-22 10:57:37
211.1,2020-07-22 10:57:38
211.2,2020-07-22 10:57:38
211.1,2020-07-22 10:57:39
211.1,2020-07-22 10:57:40
211.1,2020-07-22 10:57:41
211.1,2020-07-22 10:57:42
211.1,2020-07-22 10:57:43
211.1,2020-07-22 10:57:44
211.1,2020-07-22 10:57:45
211.2,2020-07-22 10:57:45
211.2,2020-07-22 10:57:46
211.25,2020-07-22 10:57:47
211.2,2020-07-22 10:57:48
211.1,2020-07-22 10:57:49
211.1,2020-07-22 10:57:51
211.1,2020-07-22 10:57:51
211.1,2020-07-22 10:57:52
211.1,2020-07-22 10:57:52
211.1,2020-07-22 10:57:54
211.1,2020-07-22 10:57:54
211.1,2020-07-22 10:57:55
211.1,2020-07-22 10:57:58
211.1,2020-07-22 10:57:58
211.1,2020-07-22 10:58:00
211.1,2020-07-22 10:58:01
211.15,2020-07-22 10:58:02
211.15,2020-07-22 10:58:03
211.1,2020-07-22 10:58:04
211.1,2020-07-22 10:58:05
211.1,2020-07-22 10:58:05
211.2,2020-07-22 10:58:07
211.1,2020-07-22 10:58:07
211.1,2020-07-22 10:58:08
211.1,2020-07-22 10:58:08
211.1,2020-07-22 10:58:09
211.1,2020-07-22 10:58:11
211.15,2020-07-22 10:58:12
211.15,2020-07-22 10:58:13
211.15,2020-07-22 10:58:13
211.15,2020-07-22 10:58:14
211.25,2020-07-22 10:58:15
211.25,2020-07-22 10:58:15
211.3,2020-07-22 10:58:16
211.3,2020-07-22 10:58:17
211.3,2020-07-22 10:58:18
211.25,2020-07-22 10:58:19
211.25,2020-07-22 10:58:20
211.25,2020-07-22 10:58:20
211.25,2020-07-22 10:58:22
211.25,2020-07-22 10:58:22
211.3,2020-07-22 10:58:23
211.15,2020-07-22 10:58:24
211.15,2020-07-22 10:58:25
211.15,2020-07-22 10:58:26
211.3,2020-07-22 10:58:27
211.3,2020-07-22 10:58:28
211.15,2020-07-22 10:58:29
211.15,2020-07-22 10:58:29
211.25,2020-07-22 10:58:29
211.25,2020-07-22 10:58:30
211.2,2020-07-22 10:58:31
211.2,2020-07-22 10:58:33
211.2,2020-07-22 10:58:34
211.15,2020-07-22 10:58:34
211.15,2020-07-22 10:58:35
211.15,2020-07-22 10:58:35
211.25,2020-07-22 10:58:36
211.25,2020-07-22 10:58:37
211.25,2020-07-22 10:58:38
211.2,2020-07-22 10:58:39
211.3,2020-07-22 10:58:40
211.3,2020-07-22 10:58:41
211.3,2020-07-22 10:58:42
211.3,2020-07-22 10:58:43
211.3,2020-07-22 10:58:43
211.3,2020-07-22 10:58:44
211.4,2020-07-22 10:58:45
211.3,2020-07-22 10:58:46
211.3,2020-07-22 10:58:47
211.3,2020-07-22 10:58:48
211.3,2020-07-22 10:58:50
211.3,2020-07-22 10:58:51
211.35,2020-07-22 10:58:52
211.35,2020-07-22 10:58:53
211.35,2020-07-22 10:58:54
211.35,2020-07-22 10:58:55
211.35,2020-07-22 10:58:55
211.4,2020-07-22 10:58:56
211.4,2020-07-22 10:58:56
211.45,2020-07-22 10:58:57
211.45,2020-07-22 10:58:57
211.4,2020-07-22 10:58:58
211.35,2020-07-22 10:58:59
211.25,2020-07-22 10:59:01
211.25,2020-07-22 10:59:01
211.4,2020-07-22 10:59:02
211.4,2020-07-22 10:59:03
211.3,2020-07-22 10:59:04
211.3,2020-07-22 10:59:06
211.3,2020-07-22 10:59:06
211.3,2020-07-22 10:59:07
211.3,2020-07-22 10:59:07
211.3,2020-07-22 10:59:09
211.35,2020-07-22 10:59:09
211.35,2020-07-22 10:59:10
211.35,2020-07-22 10:59:11
211.35,2020-07-22 10:59:12
211.35,2020-07-22 10:59:13
211.35,2020-07-22 10:59:14
211.35,2020-07-22 10:59:14
211.35,2020-07-22 10:59:16
211.35,2020-07-22 10:59:17
211.35,2020-07-22 10:59:17
211.35,2020-07-22 10:59:18
211.35,2020-07-22 10:59:19
211.35,2020-07-22 10:59:19
211.3,2020-07-22 10:59:20
211.3,2020-07-22 10:59:20
211.35,2020-07-22 10:59:22
211.35,2020-07-22 10:59:22
211.4,2020-07-22 10:59:24
211.4,2020-07-22 10:59:24
211.4,2020-07-22 10:59:25
211.4,2020-07-22 10:59:26
211.4,2020-07-22 10:59:28
211.4,2020-07-22 10:59:30
211.4,2020-07-22 10:59:30
211.4,2020-07-22 10:59:31
211.4,2020-07-22 10:59:33
211.4,2020-07-22 10:59:34
211.4,2020-07-22 10:59:34
211.3,2020-07-22 10:59:36
211.4,2020-07-22 10:59:37
211.4,2020-07-22 10:59:38
211.4,2020-07-22 10:59:39
211.4,2020-07-22 10:59:40
211.4,2020-07-22 10:59:40
211.4,2020-07-22 10:59:41
211.4,2020-07-22 10:59:42
211.4,2020-07-22 10:59:43
211.35,2020-07-22 10:59:44
211.35,2020-07-22 10:59:45
211.4,2020-07-22 10:59:47
211.4,2020-07-22 10:59:47
211.4,2020-07-22 10:59:48
211.4,2020-07-22 10:59:49
211.4,2020-07-22 10:59:50
211.4,2020-07-22 10:59:50
211.4,2020-07-22 10:59:52
211.4,2020-07-22 10:59:53
211.2,2020-07-22 10:59:54
211.2,2020-07-22 10:59:55
211.25,2020-07-22 10:59:56
211.25,2020-07-22 10:59:56
211.15,2020-07-22 10:59:56
211.15,2020-07-22 10:59:57
211.1,2020-07-22 10:59:58
211.1,2020-07-22 10:59:58
211.1,2020-07-22 10:59:59
211.1,2020-07-22 11:00:00
211.1,2020-07-22 11:00:01
211.1,2020-07-22 11:00:02
211.1,2020-07-22 11:00:03
211.1,2020-07-22 11:00:03
211.1,2020-07-22 11:00:05
211.2,2020-07-22 11:00:06
211.2,2020-07-22 11:00:06
211.2,2020-07-22 11:00:07
211.1,2020-07-22 11:00:07
211.1,2020-07-22 11:00:08
211.0,2020-07-22 11:00:09
211.1,2020-07-22 11:00:10
211.1,2020-07-22 11:00:11
211.1,2020-07-22 11:00:12
211.1,2020-07-22 11:00:13
211.1,2020-07-22 11:00:14
211.1,2020-07-22 11:00:15
211.0,2020-07-22 11:00:16
211.0,2020-07-22 11:00:16
211.0,2020-07-22 11:00:17
211.0,2020-07-22 11:00:17
211.0,2020-07-22 11:00:18
211.0,2020-07-22 11:00:19
211.0,2020-07-22 11:00:20
211.0,2020-07-22 11:00:21
211.0,2020-07-22 11:00:21
211.0,2020-07-22 11:00:23
211.1,2020-07-22 11:00:23
211.15,2020-07-22 11:00:24
211.15,2020-07-22 11:00:25
211.1,2020-07-22 11:00:26
211.1,2020-07-22 11:00:27
211.1,2020-07-22 11:00:29
211.1,2020-07-22 11:00:30
211.1,2020-07-22 11:00:31
211.2,2020-07-22 11:00:32
211.15,2020-07-22 11:00:33
211.15,2020-07-22 11:00:34
211.15,2020-07-22 11:00:34
211.15,2020-07-22 11:00:35
211.15,2020-07-22 11:00:36
211.25,2020-07-22 11:00:37
211.25,2020-07-22 11:00:37
211.25,2020-07-22 11:00:39
211.15,2020-07-22 11:00:40
211.15,2020-07-22 11:00:40
211.25,2020-07-22 11:00:41
211.25,2020-07-22 11:00:41
211.25,2020-07-22 11:00:44
211.25,2020-07-22 11:00:45
211.15,2020-07-22 11:00:45
211.25,2020-07-22 11:00:46
211.25,2020-07-22 11:00:46
211.25,2020-07-22 11:00:47
211.25,2020-07-22 11:00:48
211.25,2020-07-22 11:00:49
211.2,2020-07-22 11:00:50
211.2,2020-07-22 11:00:51
211.2,2020-07-22 11:00:53
211.25,2020-07-22 11:00:54
211.15,2020-07-22 11:00:54
211.15,2020-07-22 11:00:55
211.15,2020-07-22 11:00:56
211.15,2020-07-22 11:00:56
211.15,2020-07-22 11:00:57
211.1,2020-07-22 11:00:58
211.2,2020-07-22 11:00:58
211.2,2020-07-22 11:00:59
211.2,2020-07-22 11:01:00
211.2,2020-07-22 11:01:02
211.2,2020-07-22 11:01:03
211.1,2020-07-22 11:01:04
211.1,2020-07-22 11:01:05
211.1,2020-07-22 11:01:06
211.1,2020-07-22 11:01:06
211.1,2020-07-22 11:01:07
211.1,2020-07-22 11:01:08
211.1,2020-07-22 11:01:09
211.1,2020-07-22 11:01:10
211.1,2020-07-22 11:01:11
211.1,2020-07-22 11:01:12
211.25,2020-07-22 11:01:12
211.15,2020-07-22 11:01:13
211.15,2020-07-22 11:01:13
211.15,2020-07-22 11:01:15
211.15,2020-07-22 11:01:15
211.15,2020-07-22 11:01:16
211.15,2020-07-22 11:01:17
211.15,2020-07-22 11:01:18
211.15,2020-07-22 11:01:19
211.15,2020-07-22 11:01:20
211.15,2020-07-22 11:01:21
211.15,2020-07-22 11:01:21
211.15,2020-07-22 11:01:22
211.15,2020-07-22 11:01:24
211.25,2020-07-22 11:01:24
211.15,2020-07-22 11:01:25
211.15,2020-07-22 11:01:25
211.1,2020-07-22 11:01:26
211.15,2020-07-22 11:01:26
211.25,2020-07-22 11:01:27
211.25,2020-07-22 11:01:28
211.25,2020-07-22 11:01:29
211.25,2020-07-22 11:01:30
211.25,2020-07-22 11:01:31
211.15,2020-07-22 11:01:32
211.15,2020-07-22 11:01:32
211.15,2020-07-22 11:01:33
211.15,2020-07-22 11:01:34
211.25,2020-07-22 11:01:35
211.25,2020-07-22 11:01:35
211.25,2020-07-22 11:01:36
211.25,2020-07-22 11:01:38
211.25,2020-07-22 11:01:39
211.15,2020-07-22 11:01:39
211.25,2020-07-22 11:01:40
211.25,2020-07-22 11:01:41
211.25,2020-07-22 11:01:42
211.1,2020-07-22 11:01:42
211.25,2020-07-22 11:01:43
211.25,2020-07-22 11:01:43
211.25,2020-07-22 11:01:44
211.15,2020-07-22 11:01:45
211.15,2020-07-22 11:01:45
211.25,2020-07-22 11:01:46
211.25,2020-07-22 11:01:47
211.2,2020-07-22 11:01:48
211.15,2020-07-22 11:01:48
211.15,2020-07-22 11:01:49
211.15,2020-07-22 11:01:50
211.15,2020-07-22 11:01:51
211.15,2020-07-22 11:01:52
211.15,2020-07-22 11:01:52
211.2,2020-07-22 11:01:53
211.2,2020-07-22 11:01:53
211.2,2020-07-22 11:01:55
211.2,2020-07-22 11:01:55
211.2,2020-07-22 11:01:56
211.15,2020-07-22 11:01:57
211.15,2020-07-22 11:01:57
211.15,2020-07-22 11:01:58
211.1,2020-07-22 11:02:00
211.1,2020-07-22 11:02:00
211.15,2020-07-22 11:02:01
211.15,2020-07-22 11:02:03
211.15,2020-07-22 11:02:04
211.15,2020-07-22 11:02:04
211.15,2020-07-22 11:02:05
211.15,2020-07-22 11:02:07
211.15,2020-07-22 11:02:07
211.2,2020-07-22 11:02:08
211.2,2020-07-22 11:02:10
211.2,2020-07-22 11:02:11
211.2,2020-07-22 11:02:12
211.2,2020-07-22 11:02:13
211.2,2020-07-22 11:02:13
211.2,2020-07-22 11:02:15
211.15,2020-07-22 11:02:15
211.15,2020-07-22 11:02:16
211.2,2020-07-22 11:02:17
211.2,2020-07-22 11:02:18
211.2,2020-07-22 11:02:19
211.25,2020-07-22 11:02:20
211.15,2020-07-22 11:02:22
211.15,2020-07-22 11:02:22
211.15,2020-07-22 11:02:24
211.3,2020-07-22 11:02:25
211.35,2020-07-22 11:02:25
211.35,2020-07-22 11:02:26
211.35,2020-07-22 11:02:26
211.35,2020-07-22 11:02:28
211.35,2020-07-22 11:02:29
